dc_id,name,provider,state,latitude,longitude,operator_class,is_hyperscaler_self,is_colocation_major,is_colocation_secondary,est_mw,wet_bulb_c,climate_adj,est_liters_per_day,v1_predicted_wue,bws_score,bws_category
DC-01456,Lincoln Rackhouse: Plano Data Center,Lincoln Rackhouse,TX,33.013337,-96.766551,colocation_major,False,True,False,20.0,14.986027397260273,1.0,423360.0,0.9444843,2.681,Medium-High
DC-01457,"Deft, a Summit company: Denver Data Center","Deft, a Summit company",CO,39.6167549,-104.89168138081357,colocation_secondary,False,False,True,17.5,4.200821917808218,1.0,370440.0,0.6854508,3.424,High
DC-01458,NTT Global Data Centers: VA5 Ashburn Data Center,NTT Global Data Centers,VA,39.0182982,-77.47261253853245,colocation_major,False,True,False,32.0,10.42958904109589,1.0,677376.0,0.5798735,1.94,Low-Medium
DC-01459,INAP: Oakland Data Center,INAP,CA,37.7992148,-122.2829762341164,colocation_major,False,True,False,20.0,10.811506849315071,1.0,423360.0,0.6669831,3.724,High
DC-01460,Hivelocity: Orangeburg Data Center,Hivelocity,NY,41.0343477,-73.9757593,colocation_major,False,True,False,1.9,9.424109589041096,1.0,40219.19999999999,0.5158759,0.834,Low
DC-01461,Zenlayer: LAX8 Los Angeles Data Center,Zenlayer,CA,33.68709305,-117.84797687554038,colocation_secondary,False,False,True,10.0,12.963835616438354,1.0,211680.0,1.2731755,3.724,High
DC-01462,CenterServ: Tulsa Data Center,CenterServ,OK,36.15325745,-95.98920533503396,colocation_major,False,True,False,20.0,12.604109589041096,1.0,423360.0,0.6389942,1.256,Low-Medium
DC-01463,Quest Technology Management: Quest Mount Prospect Data Center,Quest Technology Management,IL,42.075809999761965,-87.92573603674529,colocation_secondary,False,False,True,10.0,7.704657534246575,1.0,211680.0,0.50526863,0.75,Low
DC-01464,Lunavi: Dallas Data Center,Lunavi,TX,32.800965950000005,-96.81952300449768,colocation_secondary,False,False,True,10.0,15.338630136986302,1.010158904109589,213830.43682191783,0.9444843,2.681,Medium-High
DC-01465,C-Spire: MegaGate Data Center,C-Spire,MS,31.319744,-89.34988420388798,cable_telecom,False,False,False,5.0,16.453698630136987,1.0436109589041096,110455.78389041097,0.91473854,0.809,Low
DC-01466,CenterServ: Albuquerque Data Center,CenterServ,NM,35.100445,-106.57103204658272,colocation_major,False,True,False,20.0,6.774246575342466,1.0,423360.0,0.777501,4.259,Extremely High
DC-01467,Data Canopy: Austin 3,Data Canopy,TX,30.20695115,-97.70111931170716,colocation_secondary,False,False,True,24.0,16.902465753424657,1.0570739726027396,537027.4044493149,0.97105974,2.681,Medium-High
DC-01468,Zenlayer: LAX7 Los Angeles Data Center,Zenlayer,CA,34.0473499,-118.256999,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01469,C-Spire: Ridgelands Data Center,C-Spire,MS,32.44659365980494,-90.15186236089548,cable_telecom,False,False,False,5.0,15.974520547945206,1.0292356164383565,108934.29764383566,0.91473854,0.809,Low
DC-01470,CenterServ: Anaheim Data Center,CenterServ,CA,33.804913880708504,-117.8839870110761,colocation_major,False,True,False,20.0,13.07780821917808,1.0,423360.0,1.2731755,3.724,High
DC-01471,INAP: Northern Virginia 2 Data Center,INAP,VA,39.0163313,-77.45876232933266,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.5798735,1.94,Low-Medium
DC-01472,Zenlayer: SJC6 San Jose Data Center,Zenlayer,CA,37.24160355,-121.78331850529646,colocation_secondary,False,False,True,10.0,11.261643835616438,1.0,211680.0,0.83450365,3.724,High
DC-01473,Psychz Networks: Los Angeles Data Center,Psychz Networks,CA,34.021393,-118.49510178656811,colocation_secondary,False,False,True,10.0,12.23917808219178,1.0,211680.0,1.2731755,3.724,High
DC-01474,Compass Datacenters: Tulsa Data Center,Compass Datacenters,OK,36.1563122,-95.9927516,colocation_major,False,True,False,20.0,12.604109589041096,1.0,423360.0,0.6389942,1.256,Low-Medium
DC-01475,NaviSite: Andover Data Center,NaviSite,MA,42.6966337,-71.21111095,colocation_major,False,True,False,6.0,7.975342465753425,1.0,127008.0,0.41313794,2.012,Medium-High
DC-01476,CBRE: 11515 Grooms Rd Data Center,CBRE,OH,39.28114233242532,-84.36745811989137,colocation_secondary,False,False,True,10.0,9.843287671232876,1.0,211680.0,0.59101576,1.279,Low-Medium
DC-01477,CenterServ: Cleveland Data Center,CenterServ,OH,41.5013046,-81.68962649417557,colocation_major,False,True,False,20.0,8.870136986301368,1.0,423360.0,0.568177,1.279,Low-Medium
DC-01478,Prime Data Centers: Prime Dallas - 1517 Round Table,Prime Data Centers,TX,32.83756408626427,-96.87931980457388,colocation_secondary,False,False,True,12.0,15.280273972602735,1.008408219178082,256151.82220273968,0.9444843,2.681,Medium-High
DC-01479,"Krypt: Data Center Chappaqua, NY (JFK2)",Krypt,NY,41.1774816,-73.7512709,colocation_secondary,False,False,True,10.0,9.016438356164384,1.0,211680.0,0.4976005,0.834,Low
DC-01480,Zenlayer: LAX9 Los Angeles Data Center,Zenlayer,CA,34.0588205,-118.235846,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01481,Amazon AWS: Cosgray Campus,Amazon AWS,OH,40.050087,-83.180923,hyperscaler_self,True,False,False,50.0,8.92986301369863,1.0,1058400.0,0.6012412,1.279,Low-Medium
DC-01482,CenterServ: Cincinnati Data Center,CenterServ,OH,39.1014378,-84.5092502,colocation_major,False,True,False,20.0,9.992054794520548,1.0,423360.0,0.60772526,1.279,Low-Medium
DC-01483,INAP: Silicon Valley 6 Data Center,INAP,CA,37.78873105,-122.3904690619859,colocation_major,False,True,False,13.5,10.811506849315071,1.0,285768.0,0.6669831,3.724,High
DC-01484,Centersquare: Los Angeles (LAX1-Hawthorne) Data Center,Centersquare,CA,33.9237936912292,-118.32063354286429,colocation_major,False,True,False,28.0,12.944383561643836,1.0,592703.9999999999,1.2731755,3.724,High
DC-01485,Amazon AWS: Crosby Campus,Amazon AWS,OH,40.1048611,-83.1988675,hyperscaler_self,True,False,False,50.0,8.882465753424658,1.0,1058400.0,0.6003178,1.279,Low-Medium
DC-01486,NaviSite: Santa Clara Data Center,NaviSite,CA,37.3927431,-121.92674315001268,colocation_major,False,True,False,1.2,11.20082191780822,1.0,25401.6,0.8536765,3.724,High
DC-01487,CenterServ: Raleigh Data Center,CenterServ,NC,35.77434535,-78.63877106845865,colocation_major,False,True,False,20.0,13.033150684931508,1.0,423360.0,0.6258905,2.498,Medium-High
DC-01488,Amazon AWS: 6645 Crosby Court,Amazon AWS,OH,40.1048611,-83.1988675,hyperscaler_self,True,False,False,50.0,8.882465753424658,1.0,1058400.0,0.6003178,1.279,Low-Medium
DC-01489,Voxility: CoreSite LA2 data center Los Angeles,Voxility,CA,34.0581157,-118.23539385682872,colocation_secondary,False,False,True,1.0,12.746849315068497,1.0,21168.0,1.2731755,3.724,High
DC-01490,Voxility: ColoHouse MIA2 Miami Data Center,Voxility,FL,25.7758419,-80.1929625,colocation_secondary,False,False,True,2.0,21.72684931506849,1.2018054794520547,50879.63677808219,0.8384825,2.559,Medium-High
DC-01491,ServerMania: Buffalo Data Center,ServerMania,NY,42.893024350000005,-78.8752970523077,colocation_secondary,False,False,True,5.0,7.833972602739725,1.0,105840.0,0.49439472,0.834,Low
DC-01492,Opti9 Technologies: Kansas Data Center,Opti9 Technologies,KS,38.9096129,-94.6732027,colocation_secondary,False,False,True,10.0,10.336438356164384,1.0,211680.0,0.59403765,2.139,Medium-High
DC-01493,CenterServ: Portland Data Center,CenterServ,OR,45.5226107,-122.6759928,colocation_major,False,True,False,20.0,8.815068493150685,1.0,423360.0,0.58591545,1.569,Low-Medium
DC-01494,Voxility: DC2 Ashburn Data Center,Voxility,VA,39.0163313,-77.45876232933266,colocation_secondary,False,False,True,1.0,10.42958904109589,1.0,21168.0,0.5798735,1.94,Low-Medium
DC-01495,Voxility: CoreSite LA1 (One Wilshire) data center Los Angeles,Voxility,CA,34.0478871,-118.2555541091128,colocation_secondary,False,False,True,2.0,12.746849315068497,1.0,42336.0,1.2731755,3.724,High
DC-01496,CenterServ: Arlington Data Center,CenterServ,TX,32.7619037,-97.07665372400088,colocation_major,False,True,False,20.0,15.31945205479452,1.0095835616438356,427417.2966575342,0.9444843,2.681,Medium-High
DC-01497,"Zayo: San Diego, California",Zayo,CA,32.9886013,-117.07324598812784,colocation_major,False,True,False,20.0,12.32876712328767,1.0,423360.0,1.1420611,3.724,High
DC-01498,CBRE: 5959 Corporate Dr Data Center,CBRE,TX,29.7132535,-95.5504968657256,colocation_secondary,False,False,True,10.0,18.36904109589041,1.1010712328767125,233074.7585753425,0.9175664,2.681,Medium-High
DC-01499,CenterServ: Aurora Data Center,CenterServ,CO,39.7825281,-104.8914555,colocation_major,False,True,False,20.0,4.245479452054794,1.0,423360.0,0.6854508,3.424,High
DC-01500,Compass Datacenters: Northern Virginia Data Center,Compass Datacenters,VA,39.08361273862615,-77.55258026523028,colocation_major,False,True,False,60.0,10.46109589041096,1.0,1270079.9999999998,0.5798735,1.94,Low-Medium
DC-01501,Amazon AWS: 5121 Hayden Run,Amazon AWS,OH,40.06177831142751,-83.13886840523084,hyperscaler_self,True,False,False,50.0,9.055616438356164,1.0,1058400.0,0.6012412,1.279,Low-Medium
DC-01502,"Voxility: CoreSite VA1 Reston, Virginia Data Center",Voxility,VA,38.949067,-77.364672,colocation_secondary,False,False,True,10.0,10.558356164383564,1.0,211680.0,0.60463935,1.94,Low-Medium
DC-01503,Serverfarm: ATL1 Atlanta Data Center,Serverfarm,GA,34.0313919474416,-84.06657761272446,colocation_major,False,True,False,10.0,13.227397260273971,1.0,211680.0,1.1034696,1.889,Low-Medium
DC-01504,CBRE: 4442 Newcastle Rd Data Center,CBRE,OK,35.42543828759811,-97.59992175859252,colocation_secondary,False,False,True,10.0,12.355342465753424,1.0,211680.0,0.69657886,1.256,Low-Medium
DC-01505,Markley Group: Boston Data Center,Markley Group,MA,42.3544906,-71.0595435,colocation_major,False,True,False,2.0,8.562191780821918,1.0,42336.0,0.41313794,2.012,Medium-High
DC-01506,CBRE: 2301 Maguire Data Center,CBRE,MO,38.925943,-92.287788,colocation_secondary,False,False,True,10.0,10.437260273972605,1.0,211680.0,0.59062135,1.321,Low-Medium
DC-01507,Amazon AWS: 6665 Crosby Court,Amazon AWS,OH,40.1048611,-83.1988675,hyperscaler_self,True,False,False,50.0,8.882465753424658,1.0,1058400.0,0.6003178,1.279,Low-Medium
DC-01508,Amazon AWS: 5125 Hayden Run,Amazon AWS,OH,40.06175257371301,-83.139016686277,hyperscaler_self,True,False,False,50.0,9.055616438356164,1.0,1058400.0,0.6012412,1.279,Low-Medium
DC-01509,CenterServ: Omaha Data Center,CenterServ,NE,41.2571117,-95.93192289471008,colocation_major,False,True,False,20.0,8.406027397260273,1.0,423360.0,0.58282435,3.16,High
DC-01510,CenterServ: Wichita Data Center,CenterServ,KS,37.6856977,-97.3284651,colocation_major,False,True,False,20.0,10.612328767123287,1.0,423360.0,0.5811193,2.139,Medium-High
DC-01511,CenterServ: Tampa Data Center,CenterServ,FL,27.94427695,-82.45770579200499,colocation_major,False,True,False,20.0,19.73780821917808,1.1421342465753423,483533.95463013696,0.99239194,2.559,Medium-High
DC-01512,CBRE: 2121 E 63rd St Data Center,CBRE,MO,39.01137975,-94.56199897772834,colocation_secondary,False,False,True,10.0,10.409041095890412,1.0,211680.0,0.60720956,1.321,Low-Medium
DC-01513,Apotech Group: Mt. Prospect,Apotech Group,IL,42.0785349,-87.9170133,colocation_secondary,False,False,True,10.0,7.704657534246575,1.0,211680.0,0.50526863,0.75,Low
DC-01514,Amazon AWS: 6675 Crosby Court,Amazon AWS,OH,40.1048611,-83.1988675,hyperscaler_self,True,False,False,50.0,8.882465753424658,1.0,1058400.0,0.6003178,1.279,Low-Medium
DC-01515,Google: 111 Eight Avenue,Google,NY,40.7408812,-74.0020865,hyperscaler_self,True,False,False,50.0,9.82876712328767,1.0,1058400.0,0.5320396,0.834,Low
DC-01516,Amazon AWS: 6655 Crosby Court,Amazon AWS,OH,40.1048611,-83.1988675,hyperscaler_self,True,False,False,50.0,8.882465753424658,1.0,1058400.0,0.6003178,1.279,Low-Medium
DC-01517,CBRE: 7400 World Communications Dr Data Center,CBRE,NE,41.3376937486103,-96.0271887907534,colocation_secondary,False,False,True,10.0,8.166575342465753,1.0,211680.0,0.58282435,3.16,High
DC-01518,CBRE: 365 St and Seneca Ave Data Center,CBRE,IA,41.510466,-93.935496,colocation_secondary,False,False,True,10.0,8.10027397260274,1.0,211680.0,0.58282435,0.756,Low
DC-01519,CenterServ: Miami Data Center,CenterServ,FL,25.76120245,-80.19126374136766,colocation_major,False,True,False,20.0,21.72684931506849,1.2018054794520547,508796.3677808219,0.8384825,2.559,Medium-High
DC-01520,CenterServ: Las Vegas Data Center,CenterServ,NV,36.1659619,-115.14461369424016,colocation_major,False,True,False,20.0,9.90876712328767,1.0,423360.0,0.7941126,2.146,Medium-High
DC-01521,CenterServ: Henderson Data Center,CenterServ,NV,36.02186194313925,-115.08390791032951,colocation_major,False,True,False,20.0,10.013972602739726,1.0,423360.0,0.7941126,2.146,Medium-High
DC-01522,CenterServ: Winston-Salem Data Center,CenterServ,NC,36.0713618,-80.333558,colocation_major,False,True,False,20.0,11.721369863013695,1.0,423360.0,0.6258905,2.498,Medium-High
DC-01523,CenterServ: Plano Data Center,CenterServ,TX,33.0297372,-96.7061432,colocation_major,False,True,False,20.0,14.986027397260273,1.0,423360.0,0.9444843,2.681,Medium-High
DC-01524,CenterServ: Denver Data Center,CenterServ,CO,39.6873276,-104.9871014,colocation_major,False,True,False,20.0,4.305205479452054,1.0,423360.0,0.6854508,3.424,High
DC-01525,CenterServ: Chula Vista Data Center,CenterServ,CA,32.6343425,-117.0784656,colocation_major,False,True,False,20.0,13.232876712328768,1.0,423360.0,1.1031675,3.724,High
DC-01526,Lincoln Rackhouse: ATL2 Data Center,Lincoln Rackhouse,GA,34.0836275300038,-84.25878640572793,colocation_major,False,True,False,20.0,13.19041095890411,1.0,423360.0,1.1034696,1.889,Low-Medium
DC-01527,CenterServ: Riverside Data Center,CenterServ,CA,33.9015679,-117.493543273595,colocation_major,False,True,False,20.0,12.186575342465751,1.0,423360.0,1.2731755,3.724,High
DC-01528,AiNET: One Market Center,AiNET,MD,39.29172735,-76.62003565800632,colocation_secondary,False,False,True,10.0,10.753698630136988,1.0,211680.0,0.5097474,0.583,Low
DC-01529,CenterServ: Atlanta Data Center,CenterServ,GA,33.76040888372093,-84.38767095348837,colocation_major,False,True,False,20.0,13.568767123287673,1.0,423360.0,1.1034696,1.889,Low-Medium
DC-01530,CenterServ: Boston Data Center,CenterServ,MA,42.3596782,-71.056579,colocation_major,False,True,False,20.0,8.634794520547945,1.0,423360.0,0.41313794,2.012,Medium-High
DC-01531,Lincoln Rackhouse: Kansas City Data Center,Lincoln Rackhouse,MO,39.29604618860376,-94.67596633531056,colocation_major,False,True,False,20.0,10.083287671232878,1.0,423360.0,0.5921,1.321,Low-Medium
DC-01532,CenterServ: Colorado Springs Data Center,CenterServ,CO,38.8321455,-104.82403624270556,colocation_major,False,True,False,20.0,3.9649315068493154,1.0,423360.0,0.68604743,3.424,High
DC-01533,Fiberstate: FiberState SLC1,Fiberstate,UT,40.511708999262254,-111.88831218268712,colocation_secondary,False,False,True,10.0,5.395616438356164,1.0,211680.0,0.68953943,1.329,Low-Medium
DC-01534,CenterServ: Greensboro Data Center,CenterServ,NC,36.0925278,-79.8218729,colocation_major,False,True,False,20.0,11.88246575342466,1.0,423360.0,0.6258905,2.498,Medium-High
DC-01535,CenterServ: St. Paul Data Center,CenterServ,MN,44.947961816326526,-93.09327357142855,colocation_major,False,True,False,20.0,5.746301369863014,1.0,423360.0,0.49316305,1.669,Low-Medium
DC-01536,CenterServ: St Louis Data Center,CenterServ,MO,38.62381015,-90.18896198923316,colocation_major,False,True,False,20.0,10.843561643835615,1.0,423360.0,0.59062135,1.321,Low-Medium
DC-01537,"Zayo: Chicago, Illinois",Zayo,IL,42.075809999761965,-87.92573603674529,colocation_major,False,True,False,20.0,7.704657534246575,1.0,423360.0,0.50526863,0.75,Low
DC-01538,Midco Business: Fargo Data Center,Midco Business,ND,46.8352311,-96.8640253,colocation_secondary,False,False,True,1.75,4.113424657534247,1.0,37043.99999999999,0.404238,1.679,Low-Medium
DC-01539,CenterServ: New Orleans Data Center,CenterServ,LA,29.9519653,-90.0702272,colocation_major,False,True,False,20.0,18.73095890410959,1.1119287671232876,470746.16284931503,0.91473854,1.132,Low-Medium
DC-01540,CenterServ: Boise Data Center,CenterServ,ID,43.618399800000006,-116.20383498932408,colocation_major,False,True,False,20.0,6.193698630136986,1.0,423360.0,0.601672,1.863,Low-Medium
DC-01541,"Krypt: Data Center Dallas, TX (DAL1)",Krypt,TX,33.00975493708304,-96.6784322829964,colocation_secondary,False,False,True,10.0,15.145479452054794,1.0043643835616438,212603.85271232875,0.9444843,2.681,Medium-High
DC-01542,CenterServ: Glendale Data Center,CenterServ,CA,34.15269515,-118.2545802415746,colocation_major,False,True,False,20.0,12.482191780821918,1.0,423360.0,1.2731755,3.724,High
DC-01543,CenterServ: Virginia Beach Data Center,CenterServ,VA,36.81557085,-76.06581093674055,colocation_major,False,True,False,20.0,13.457260273972604,1.0,423360.0,0.56702566,1.94,Low-Medium
DC-01544,"TECfusions: Tucson, AZ Data Center",TECfusions,AZ,32.173183,-110.9647756,colocation_secondary,False,False,True,35.0,11.388219178082194,1.0,740880.0,1.0802405,3.487,High
DC-01545,CenterServ: Chesapeake Data Center,CenterServ,VA,36.779875,-76.239103,colocation_major,False,True,False,20.0,13.337260273972602,1.0,423360.0,0.56702566,1.94,Low-Medium
DC-01546,CenterServ: Kansas City Data Center,CenterServ,MO,39.1034308,-94.5843336,colocation_major,False,True,False,20.0,10.326849315068491,1.0,423360.0,0.60720956,1.321,Low-Medium
DC-01547,"Krypt: Data Center Dallas, TX (DAL6)",Krypt,TX,33.01720430867475,-96.76652838464378,colocation_secondary,False,False,True,10.0,14.986027397260273,1.0,211680.0,0.9444843,2.681,Medium-High
DC-01548,CenterServ: Milwaukee Data Center,CenterServ,WI,43.03928925,-87.9083041921379,colocation_major,False,True,False,20.0,7.049041095890411,1.0,423360.0,0.50526863,1.492,Low-Medium
DC-01549,CenterServ: Madison Data Center,CenterServ,WI,43.08867005,-89.5262902893461,colocation_major,False,True,False,20.0,6.851232876712328,1.0,423360.0,0.49900824,1.492,Low-Medium
DC-01550,CenterServ: Washington Data Center,CenterServ,DC,38.9034638,-77.04032,colocation_major,False,True,False,20.0,10.85205479452055,1.0,423360.0,0.513431,0.143,Low
DC-01551,AiNET: Beltsville Data Center,AiNET,MD,39.039090595357294,-76.92275138982644,colocation_secondary,False,False,True,10.0,10.59945205479452,1.0,211680.0,0.528283,0.583,Low
DC-01552,CenterServ: Lexington Data Center,CenterServ,KY,38.0186806,-84.5514113,colocation_major,False,True,False,20.0,10.476438356164383,1.0,423360.0,0.59439087,0.888,Low
DC-01553,Amazon AWS: Northeast Creek Technology Campus,Amazon AWS,VA,37.884135,-77.8319,hyperscaler_self,True,False,False,50.0,11.404931506849312,1.0,1058400.0,0.58630407,1.94,Low-Medium
DC-01554,RadiusDC: 1500 Champa (Denver) Data Center,RadiusDC,CO,39.7457646,-104.994421,colocation_secondary,False,False,True,16.0,4.255890410958903,1.0,338688.0,0.6854508,3.424,High
